species,decimalLatitude,decimalLongitude,eventDate,parsed_date,temperature_max_C,temperature_min_C,temperature_mean_C,precipitation_mm,rain_mm,precipitation_hours,windspeed_max_kmh,windgusts_max_kmh,sunshine_duration_s,presence
Mikania micrantha,7.191346,125.427015,2021-05-01T14:50,2021-05-01,28.5,21.7,24.5,10.7,10.7,13.0,7.8,25.9,36068.01,1
Mikania micrantha,-3.147331178686482,131.41335936476895,,,24.11506855628454,14.139325086986709,16.22454719658278,33.23156263212324,33.23156263212324,2.9805283173735715,7.045860894138494,10.568791341207742,33184.23077420803,0
Mikania micrantha,7.912504678790144,109.33575449007267,,,35.608372336095314,23.085296123944353,30.563626175153303,32.21416697536753,32.21416697536753,7.267771545748629,38.24918491731759,57.37377737597639,32549.118933949998,0
Mikania micrantha,7.189718,125.428603,2022-05-02T10:46,2022-05-02,25.5,22.4,23.4,25.0,25.0,19.0,8.4,22.0,9222.21,1
Mikania micrantha,2.4505683991248173,98.66153663390226,,,30.255069176945774,21.849454302114932,24.670065631559943,13.405395951598233,13.405395951598233,18.63965408722352,28.459510208170993,42.68926531225649,6134.236037277389,0
Mikania micrantha,14.349523574310476,112.22824681741952,,,32.87575265332328,22.22284526096532,27.98386546348759,3.107870222373323,3.107870222373323,5.720157965111153,30.724923712042255,46.08738556806338,39964.74052825267,0
Mikania micrantha,13.700287,100.557246,2023-01-10T14:13:49,2023-01-10,32.1,24.5,27.3,2.7,2.7,2.0,13.8,32.4,33415.41,1
Mikania micrantha,10.921913264272272,118.5607095316013,,,30.601140163263892,23.701773099562086,25.923244133869794,2.7841754705944317,2.7841754705944317,17.05383057516336,5.779777260429044,8.669665890643566,15395.86316086556,0
Mikania micrantha,19.997772537705302,94.9015071427935,,,38.055314378446965,28.715224582149645,30.90667675203428,31.579766799326443,31.579766799326443,4.411893246227993,10.503422507981744,15.755133761972616,25446.181824609415,0
Mikania micrantha,9.727738928335354,102.15429692814969,,,40.164593942744524,26.589272883806025,33.26989426281095,35.72458925047917,35.72458925047917,10.395034804914697,32.832165694995545,49.248248542493315,34895.88406417148,0
Mikania micrantha,3.150639,101.63495,2025-02-19T11:32,2025-02-19,31.0,22.4,26.2,9.8,9.8,7.0,7.9,20.5,21439.94,1
Mikania micrantha,-0.1282,100.6967,2001-06-02,2001-06-02,28.0,20.2,23.1,8.0,8.0,6.0,5.5,23.8,33578.39,1
Mikania micrantha,1.47944,110.086,2004-11-25,2004-11-25,28.2,22.8,25.0,5.4,5.4,8.0,9.2,21.6,37558.48,1
Mikania micrantha,-7.303968215676059,116.14071375614898,,,31.29700061747595,20.6543527025365,23.73140063938914,2.0351321726683405,2.0351321726683405,5.915323614248676,35.51599227311171,53.27398840966757,12755.87102653703,0
Mikania micrantha,14.604604,121.262492,2021-01-13T12:15:45,2021-01-13,27.0,20.0,23.2,0.4,0.4,4.0,15.5,33.8,36262.73,1
Mikania micrantha,7.449456,125.784878,2024-04-26T19:09,2024-04-26,33.0,24.7,28.1,24.5,24.5,16.0,10.8,29.2,33659.24,1
Mikania micrantha,-10.039167530844482,98.9036020028498,,,29.57876675119627,19.270567956662276,24.65936457108388,23.298188506247595,23.298188506247595,0.8173126882760977,36.36271945663828,54.544079184957425,4856.312296620237,0
Mikania micrantha,-7.648754,108.789797,2021-07-02,2021-07-02,29.5,23.3,26.4,1.7,1.7,6.0,14.6,25.9,38391.87,1
Mikania micrantha,8.19396,124.856712,2024-06-06T04:36,2024-06-06,23.0,18.8,20.4,62.0,62.0,16.0,7.1,23.0,27077.91,1
Mikania micrantha,-7.690217,110.513894,2024-01-23T13:51,2024-01-23,27.2,23.7,25.4,1.8,1.8,7.0,22.9,43.2,9074.99,1
Mikania micrantha,23.461980643718512,128.21696064662362,,,26.09887257405478,17.249486842793754,21.66606288064116,25.840549356399965,25.840549356399965,17.095023193290736,6.775109844236464,10.162664766354697,27765.80646643434,0
Mikania micrantha,14.604808,121.26243,2021-01-15T11:58:27,2021-01-15,28.7,21.9,24.9,0.0,0.0,0.0,15.6,36.4,36099.77,1
Mikania micrantha,1.75155,110.315805,2024-10-20T15:58,2024-10-20,30.5,21.9,25.3,10.4,10.4,9.0,14.2,29.5,36000.0,1
Mikania micrantha,18.930380240229105,112.49312871152671,,,30.302332665888667,21.700777235848,26.727205834234578,17.797527568457227,17.797527568457227,3.0419626383722917,15.889931025426055,23.834896538139084,22608.2635153938,0
Mikania micrantha,1.280653,103.5102,2021-05-02T11:56Z,2021-05-02,30.9,24.2,27.5,1.7,1.7,12.0,13.5,32.0,41303.48,1
Mikania micrantha,0.010347328103110343,96.21955132215957,,,24.681099289134718,17.11106386003321,21.244203966070334,1.214985035723023,1.214985035723023,22.502931814912035,34.71865841680474,52.077987625207115,42912.515770904574,0
Mikania micrantha,14.151306,120.966843,2025-11-16T16:42:48,2025-11-16,25.9,21.4,23.2,1.8,1.8,10.0,27.2,53.6,38457.21,1
Mikania micrantha,7.089606,125.444232,2021-03-09T11:59:52,2021-03-09,28.5,22.2,24.1,13.7,13.7,10.0,14.9,41.0,27601.29,1
Mikania micrantha,-6.383297,106.894469,2024-08-23T14:50,2024-08-23,34.3,23.8,28.0,1.0,1.0,6.0,9.7,27.0,37052.07,1
Mikania micrantha,-0.467,100.379,2007-05-12,2007-05-12,27.4,19.9,23.6,3.2,3.2,10.0,6.1,29.2,36103.3,1
Mikania micrantha,5.817983,116.342532,2023-03-30T11:15,2023-03-30,19.0,11.3,14.8,13.1,13.1,15.0,8.4,34.9,31779.54,1
Mikania micrantha,-3.896332146208584,120.92435288378111,,,21.579684697047774,10.444087723190396,15.959207121818505,31.22391172148088,31.22391172148088,23.083983743717774,35.708457221740154,53.56268583261023,30134.862188423485,0
Mikania micrantha,-10.886997101560786,117.92817403227687,,,33.6122568661144,22.27379984246781,27.703317003710517,18.266006897464877,18.266006897464877,0.47140457790923307,31.729938581846884,47.59490787277033,40243.19087146553,0
Mikania micrantha,0.02,100.08,1995-11-04,1995-11-04,27.6,22.3,23.8,15.3,15.3,22.0,5.1,34.2,18000.0,1
Mikania micrantha,7.192124,125.455341,2021-05-03,2021-05-03,30.4,23.2,26.8,2.6,2.6,13.0,9.4,29.5,37422.32,1
Mikania micrantha,11.514022156804847,98.03832988006648,,,36.1084669790826,25.092578559903465,30.107342658343285,30.512141825322587,30.512141825322587,6.620616996690737,21.08785620588645,31.631784308829673,36225.61343520387,0
Mikania micrantha,-7.680036,110.499803,2024-01-23T13:28,2024-01-23,27.2,23.7,25.4,1.8,1.8,7.0,22.9,43.2,9074.99,1
Mikania micrantha,-0.9599,100.4521,1993-05-15,1993-05-15,27.2,23.2,24.9,15.4,15.4,12.0,7.9,22.7,30209.84,1
Mikania micrantha,-9.27461527152883,126.411704878561,,,26.103522599855275,15.594363664598754,18.499145903031785,0.0,0.0,13.934807994268647,19.612057707013367,29.418086560520052,41479.25539370076,0
Mikania micrantha,-0.55,100.33,1994-11-27,1994-11-27,26.7,22.6,24.2,35.6,35.6,16.0,6.5,31.3,31312.57,1
Mikania micrantha,12.118233,102.702131,2023-01-11T14:11:17,2023-01-11,23.8,22.1,23.0,90.9,90.9,22.0,5.2,24.5,650.38,1
Mikania micrantha,12.300466943913905,114.64242976426517,,,38.268617551178956,25.91059267841065,32.71257793722648,30.91248833833233,30.91248833833233,1.2615624559100587,13.90426136044785,20.856392040671775,39538.227404560304,0
Mikania micrantha,-4.084293738238875,102.36232467901188,,,20.212451034545843,13.459604845315607,17.3398292704627,0.0,0.0,9.110388014182028,15.17582390541793,22.763735858126896,32552.60610604008,0
Mikania micrantha,-2.915663272869214,94.00014127543466,,,30.428858421933104,16.374930859751693,23.768179422694374,17.53192762936324,17.53192762936324,5.388922057887771,36.7211426648989,55.081713997348345,30133.90837996379,0
Mikania micrantha,12.162513284885582,97.69578705342147,,,31.48861358288731,18.061304779724523,25.89918908212779,13.189350110156436,13.189350110156436,12.08535814127525,15.139712325912265,22.7095684888684,34579.75336209682,0
Mikania micrantha,-11.138417194875935,105.79158363843192,,,23.41601457299845,10.585300472370676,15.866883750946617,29.22009463340722,29.22009463340722,21.637545803303446,18.042835765167183,27.064253647750775,34805.53663360444,0
Mikania micrantha,17.41578719810066,103.53353369743283,,,18.80532561880994,12.673954522358166,16.39329233127422,39.764308769741724,39.764308769741724,13.886158934775676,17.90158740178427,26.852381102676404,36023.478871036365,0
Mikania micrantha,14.791045,120.239733,2024-11-30T13:38:30,2024-11-30,31.4,25.4,28.1,0.1,0.1,1.0,24.2,59.4,31362.35,1
Mikania micrantha,-3.8455862625313983,100.59620432216272,,,23.116886604035344,15.066210814047306,17.30895464540963,0.0,0.0,19.522072904713262,36.56512031935136,54.847680479027034,41314.49046753262,0
Mikania micrantha,3.0,102.333333,1989-07-01,1989-07-01,26.8,20.4,23.3,2.5,2.5,8.0,8.0,20.5,32798.53,1
Mikania micrantha,13.149427806201947,116.23871296350114,,,30.861229855558257,25.400990258587118,28.529845479990897,28.561131046640686,28.561131046640686,0.38330381376648237,22.68185096402077,34.02277644603116,16818.186886165076,0
Mikania micrantha,2.959028,101.666274,2023-10-16T17:22:08,2023-10-16,28.3,24.0,25.7,34.2,34.2,13.0,9.7,23.8,3073.68,1
Mikania micrantha,13.908613,100.480138,2023-12-06T13:18,2023-12-06,33.2,23.8,28.0,23.1,23.1,6.0,20.2,36.0,36495.36,1
Mikania micrantha,-2.4098756579451788,109.31969120234926,,,23.7407674008608,13.270863266219344,18.26892670522813,0.0,0.0,6.727874591602826,24.52398328995722,36.78597493493583,24395.649401719245,0
Mikania micrantha,-11.942263746785375,123.0312924702224,,,24.804086305586964,12.87161062372075,17.47819909216158,0.0,0.0,19.87045405213878,8.216310628261901,12.324465942392852,16024.788801354262,0
Mikania micrantha,-12.124535616313402,123.52818464141217,,,20.782899735353872,10.79774100992268,17.972100950781208,36.527405927665086,36.527405927665086,23.985246688743054,39.31432790380467,58.971491855707,2293.274714035387,0
Mikania micrantha,8.070837,98.781138,2024-02-21T13:04,2024-02-21,33.0,24.8,28.1,2.8,2.8,4.0,15.5,36.4,39482.38,1
Mikania micrantha,22.01807590767438,94.78984153529548,,,30.308371603892702,18.31036541451856,25.91105277528245,6.6857406082642665,6.6857406082642665,8.584673004282223,13.009169574213752,19.51375436132063,37006.823943146686,0
Mikania micrantha,3.294763,101.73082,2023-05-19T08:44:50,2023-05-19,30.9,24.4,27.4,0.6,0.6,3.0,16.3,32.4,33715.72,1
Mikania micrantha,20.782565533525712,106.2155123607757,,,27.80900036603044,16.39447314328555,22.180962373325013,8.969966360295196,8.969966360295196,17.991913122894026,31.735283931713774,47.60292589757066,19373.052037122416,0
Mikania micrantha,6.055504397397668,110.6447679207324,,,31.124321805231475,22.488373397025292,26.261622140838465,17.428508542997754,17.428508542997754,7.281093491585296,21.44171198152173,32.162567972282595,23072.60230941991,0
Mikania micrantha,13.703064,100.629434,2025-02-17T07:03:17,2025-02-17,31.3,26.4,28.5,7.6,7.6,8.0,12.1,32.4,39553.07,1
Mikania micrantha,-0.55,100.33,1999-11-20,1999-11-20,27.8,22.3,24.1,8.7,8.7,14.0,6.9,26.3,23552.25,1
Mikania micrantha,3.3078366867073132,117.26745958615888,,,33.06095566417133,20.365077376423162,28.190278888799135,12.582786063204953,12.582786063204953,9.714202894654115,22.379185957741917,33.56877893661287,29645.423489672805,0
Mikania micrantha,15.227303812096247,98.52369782651718,,,23.632214987198893,14.402025023427655,18.651357720940293,0.0,0.0,3.291265001500526,14.194769644789966,21.29215446718495,23028.9983470669,0
Mikania micrantha,9.0157193825191,112.80798285381283,,,31.016874015822196,22.5745557740396,26.149214183593543,12.32437864627035,12.32437864627035,6.343953868944829,17.039184350523733,25.5587765257856,21850.87109796126,0
Mikania micrantha,22.673657625365685,127.2585314173962,,,36.03710698026838,26.63021457458461,32.13758491302875,0.0,0.0,7.238293322860195,30.646984537253,45.9704768058795,10274.896491213258,0
Mikania micrantha,1.492659,103.741359,2021-05-03T04:46Z,2021-05-03,29.7,24.6,26.7,5.2,5.2,11.0,15.8,31.3,26161.76,1
Mikania micrantha,-0.55,100.33,1997-04-06,1997-04-06,30.1,22.8,25.4,18.6,18.6,11.0,5.4,31.7,34699.11,1
Mikania micrantha,1.4997853120449314,100.54031258351287,,,25.87213258064259,14.160053868776577,17.918070764948776,0.0,0.0,14.304738801229567,35.371723659902756,53.057585489854134,9011.548054117175,0
Mikania micrantha,7.230241,125.480264,2020-03-01T06:54:44,2020-03-01,30.9,24.0,26.6,3.2,3.2,7.0,13.4,31.0,38481.33,1
Mikania micrantha,9.225221814302907,106.91539094040574,,,24.707764009888848,15.637018392407592,19.754328078388383,32.38142925258547,32.38142925258547,0.7292923033056731,38.534841205525844,57.80226180828876,9891.29676448916,0
Mikania micrantha,-7.615701,110.415062,2020-09-11T20:29,2020-09-11,25.3,17.6,21.2,2.0,2.0,10.0,13.6,31.0,39600.0,1
Mikania micrantha,-9.32898826948096,117.13966587461269,,,24.732900082049593,19.40052409572285,22.46952900341065,17.121464868272067,17.121464868272067,8.155087255878108,37.27107315783622,55.90660973675433,27868.93706894996,0
Mikania micrantha,5.354448,100.297831,2021-03-27T08:27Z,2021-03-27,29.5,24.0,26.7,3.9,3.9,5.0,12.9,39.6,37532.51,1
Mikania micrantha,13.704068,120.910062,2025-03-02T16:43:25,2025-03-02,32.6,23.8,27.7,0.9,0.9,5.0,19.1,44.3,38640.05,1
Mikania micrantha,1.751878,110.315506,2025-01-02T18:08,2025-01-02,29.7,24.6,26.6,7.7,7.7,13.0,13.3,32.4,32784.74,1
Mikania micrantha,23.172982860571246,119.08328002203976,,,25.697803460787267,15.530700955052914,21.8639325394411,26.23071071525312,26.23071071525312,0.00426765248244898,26.906027439912613,40.35904115986892,22748.280974959325,0
Mikania micrantha,0.3851233719732079,93.16793070349844,,,23.94695970359564,13.67562412991739,16.048072290496723,0.0,0.0,10.612581111497597,24.56936106713684,36.85404160070526,39189.23714061069,0
Mikania micrantha,2.2812685163516573,101.12150593649056,,,37.98293401980977,25.19428361334908,32.62209217279438,0.0,0.0,21.87296947031353,30.698390975508445,46.04758646326267,9928.929519442165,0
Mikania micrantha,-8.21370993555879,103.05408742304994,,,32.02575926520421,22.668205702167345,28.531076350695823,36.87799077267365,36.87799077267365,4.434569431245545,35.890359818324995,53.83553972748749,40068.48745672008,0
Mikania micrantha,-12.801815975569106,101.37439008124578,,,28.304609848691683,15.159087244966145,22.733710524093905,6.114537041905705,6.114537041905705,8.01117151306217,12.262471516170205,18.393707274255306,37287.83714003566,0
Mikania micrantha,-8.49808,115.266875,2024-12-28T15:39:42,2024-12-28,27.0,23.2,24.9,15.0,15.0,20.0,17.1,39.6,13066.14,1
Mikania micrantha,-0.5547264435531414,128.35911217641961,,,19.41125722294994,7.902561204021474,15.364868800737968,0.0,0.0,8.123970032117331,6.006620429502472,9.009930644253707,8557.640493067614,0
Mikania micrantha,9.432587,99.979088,2022-12-01T09:40:49,2022-12-01,28.2,24.2,26.2,1.4,1.4,7.0,10.6,31.3,37602.0,1
Mikania micrantha,3.939147335239829,108.30877052872647,,,34.61882374982331,30.01371823334499,32.560246170348734,0.0,0.0,23.315231732947396,17.04658145183903,25.569872177758548,8378.150442987271,0
Mikania micrantha,-0.55,100.33,1991-11-10,1991-11-10,27.1,21.7,23.8,4.0,4.0,11.0,10.4,35.3,25589.48,1
Mikania micrantha,-10.23926669838107,127.20374128901275,,,34.01584848732563,24.361903865888628,29.995623589425023,0.0,0.0,12.697373544336394,13.130677279010085,19.696015918515126,14172.892256436722,0
Mikania micrantha,-0.9599,100.4521,2003-05-24,2003-05-24,28.9,22.6,26.1,0.2,0.2,2.0,7.1,22.3,40891.29,1
Mikania micrantha,9.82813297813784,94.85121900123644,,,22.973112150572074,10.762434031644064,16.953129979426492,29.780444263050857,29.780444263050857,3.402974530913701,15.682001963150505,23.523002944725757,22785.963459295173,0
Mikania micrantha,18.745232,98.908284,2023-11-21,2023-11-21,27.0,17.5,21.9,0.0,0.0,0.0,8.6,25.6,37092.48,1
Mikania micrantha,5.877157,117.94323,2023-04-05T07:26,2023-04-05,31.0,22.9,26.5,2.0,2.0,8.0,10.1,28.4,39395.69,1
Mikania micrantha,1.2,110.3,2004-11-29T00:00,2004-11-29,26.5,21.2,23.1,10.3,10.3,14.0,7.8,27.7,20290.2,1
Mikania micrantha,7.781075,98.309953,2023-09-13T01:18,2023-09-13,29.8,26.7,28.1,2.5,2.5,9.0,14.7,35.3,37763.02,1
Mikania micrantha,-9.94117826622092,102.04789070271343,,,31.86961291712932,21.725200601290048,29.065391639107776,34.5675400245438,34.5675400245438,9.75804283207377,35.769934179058545,53.65490126858782,29639.297622409485,0
Mikania micrantha,3.037571,101.793317,2018-04-27T09:42:37,2018-04-27,31.0,23.5,26.4,5.5,5.5,7.0,10.6,31.0,22273.39,1
Mikania micrantha,11.097242667987528,106.38076111088745,,,37.258639918394515,22.710959739152095,30.210101172694788,0.0,0.0,18.36997203501995,36.37950649683028,54.56925974524542,38155.70647097859,0
Mikania micrantha,-11.284672470231277,127.18627990015707,,,35.0325733233833,23.909597310473206,29.651546513501426,0.0,0.0,0.9929093477474407,14.041870327352932,21.062805491029398,10140.311730453954,0
Mikania micrantha,-4.865764643689904,114.44382098337864,,,34.006827077665434,24.5086411843783,28.994728727526013,0.0,0.0,16.60996750103962,13.645616057199396,20.468424085799093,19071.851852284864,0
Mikania micrantha,-13.764464025352806,129.1212606628751,,,20.331063996032984,13.86982802981628,18.179498584614223,36.011121834283976,36.011121834283976,11.06464188134872,25.69314676289785,38.539720144346774,15943.02090618856,0
Mikania micrantha,21.6862718691806,102.13906191444144,,,25.501347594635646,15.315126180225075,18.75468063372127,0.0,0.0,15.49459903795183,7.6003723366757825,11.400558505013674,5039.67299608234,0
Mikania micrantha,-0.95851,122.774481,2024-11-30T07:21,2024-11-30,29.1,23.5,26.2,6.8,6.8,11.0,6.1,22.7,35725.52,1
Mikania micrantha,3.109427,101.380562,2021-09-30T16:26:41,2021-09-30,27.0,23.6,25.3,9.1,9.1,13.0,14.4,28.4,11678.18,1
Mikania micrantha,-3.664917,122.2352,2025-01-02T14:20,2025-01-02,30.1,25.5,27.4,0.7,0.7,7.0,7.4,24.1,28825.95,1
Mikania micrantha,16.788094506661274,113.39486513370365,,,21.171441517979172,9.681943448514572,17.542334236488117,0.0,0.0,12.877846046254241,26.8954872916027,40.343230937404044,20173.422069493296,0
Mikania micrantha,-0.55,100.33,1994-11-26,1994-11-26,27.2,22.7,24.7,34.0,34.0,17.0,4.4,29.9,22380.29,1
Mikania micrantha,16.95804985173845,121.66294235280361,,,35.420672908998434,23.9511471136993,30.373787923167978,28.918838286570114,28.918838286570114,18.554708924142844,16.73830292951628,25.10745439427442,22744.53471217759,0
Mikania micrantha,2.84098,111.70338,2020-02-28T13:27,2020-02-28,28.6,25.8,26.9,2.1,2.1,12.0,16.2,39.6,36989.22,1
Mikania micrantha,3.2595365088585293,124.94579628230039,,,37.092008904204974,26.015406485373404,32.410056591149356,0.0,0.0,3.348479217854134,23.359189306303985,35.03878395945598,5190.831743940167,0
Mikania micrantha,1.55671,103.634278,2023-04-30T11:53:50,2023-04-30,29.9,24.1,26.2,8.6,8.6,9.0,11.0,23.4,24037.4,1
Mikania micrantha,-13.607417035839715,95.86373265762023,,,20.021333406569298,11.155202636627262,16.648679104692732,39.9159090300522,39.9159090300522,21.40761713021614,30.49385428324531,45.74078142486796,35285.832219389995,0
Mikania micrantha,14.174617,120.928163,2022-07-15T08:55:46.274Z,2022-07-15,29.7,22.9,25.7,5.8,5.8,9.0,8.7,23.4,39345.24,1
Mikania micrantha,5.09315,102.989615,2024-05-04,2024-05-04,35.8,25.9,28.4,16.9,16.9,7.0,23.7,44.6,34675.26,1
Mikania micrantha,6.950839,126.262267,2025-04-28T16:52:13,2025-04-28,30.0,24.4,27.0,2.0,2.0,6.0,11.8,29.9,39875.3,1
Mikania micrantha,2.227077,111.85659,2025-01-12T11:40:41,2025-01-12,28.6,23.4,25.5,35.6,35.6,14.0,8.4,19.8,25794.18,1
Mikania micrantha,-8.573255,115.259295,2024-06-06T11:59:59,2024-06-06,28.1,23.2,25.1,7.0,7.0,22.0,19.6,39.2,37039.12,1
Mikania micrantha,2.6737351594337557,99.34921249336631,,,28.584146805812054,18.815140882200982,22.594791507683492,1.873750744837133,1.873750744837133,0.6249098167430436,9.910309760134307,14.865464640201461,1262.6170326626927,0
Mikania micrantha,14.510946,121.034203,2023-05-30T17:10:37,2023-05-30,33.0,26.6,29.3,3.9,3.9,13.0,36.6,65.5,43110.14,1
Mikania micrantha,8.361793701987553,93.52400624430585,,,26.30471528374475,19.20293398032597,21.356082224004716,13.576320123086447,13.576320123086447,13.739907263217203,14.933963128700201,22.400944693050302,6243.241447076507,0
Mikania micrantha,6.167901911273846,108.5486601122936,,,24.015502212748597,15.652468776273047,21.19229223387451,21.934674715770303,21.934674715770303,9.311900037595073,23.738991588968943,35.608487383453415,28069.993609501074,0
Mikania micrantha,-0.8895,100.5206,2008-04-26,2008-04-26,22.5,15.2,18.7,0.0,0.0,0.0,7.2,20.9,40803.08,1
Mikania micrantha,14.667305151635537,130.72435111574043,,,23.170776496583727,14.930045107010475,18.416030394512234,0.0,0.0,18.12096680233899,20.24485224934289,30.367278374014337,24716.783078277644,0
Mikania micrantha,-1.95,103.25,2017/2018,2017-01-01,30.5,24.1,26.8,2.5,2.5,7.0,10.4,29.9,38229.16,1
Mikania micrantha,-0.9599,100.4521,2002-05-04,2002-05-04,26.6,23.9,25.4,24.3,24.3,21.0,4.7,23.8,20839.74,1
Mikania micrantha,22.19797208809657,132.3460755074535,,,22.094892690093523,10.817379040154712,16.178163107336946,0.0,0.0,8.504490203186403,13.473288713512924,20.209933070269386,5846.650298582896,0
Mikania micrantha,19.367092,98.977651,2023-02-12T15:27:03,2023-02-12,32.5,14.3,23.1,0.0,0.0,0.0,5.9,21.2,38618.56,1
Mikania micrantha,3.162147,101.762797,2020-03-30T04:50:32.888Z,2020-03-30,30.0,24.0,26.9,7.3,7.3,16.0,9.5,25.2,39649.09,1
Mikania micrantha,1.845653,103.070659,2021-01-20T22:11,2021-01-20,29.0,21.4,25.1,0.5,0.5,3.0,14.5,34.9,39426.48,1
Mikania micrantha,8.117431,98.621058,2025-09-27T10:39:50,2025-09-27,30.4,26.6,27.9,1.2,1.2,6.0,23.6,52.9,30677.51,1
Mikania micrantha,-1.03,100.4,2002-05-25,2002-05-25,28.1,24.7,26.5,11.3,11.3,15.0,6.6,24.5,38430.59,1
Mikania micrantha,13.799675,100.759551,2024-11-16T17:38:54,2024-11-16,35.1,24.9,29.7,0.0,0.0,0.0,4.5,16.6,36975.6,1
Mikania micrantha,2.530227282063427,120.31163414731357,,,23.746283135091154,13.833490089602297,21.18860484045417,25.29945153096467,25.29945153096467,7.3525297765597655,30.43070299962492,45.64605449943738,23036.833036551416,0
Mikania micrantha,10.07808360190584,111.30200028590987,,,33.56053658687188,26.06768148230079,31.12557656489134,0.0,0.0,14.016023722417525,7.55866648307415,11.337999724611226,20740.369266256635,0
Mikania micrantha,6.85645,101.252495,2025-01-28T14:00:43,2025-01-28,29.2,24.4,26.4,0.4,0.4,2.0,26.3,51.8,39600.0,1
Mikania micrantha,-4.707319179476656,122.53685409803109,,,29.567155860292296,17.99944054987028,22.229322121895844,9.523853154217676,9.523853154217676,21.173507153382992,37.03265678475721,55.54898517713581,23753.736595213257,0
Mikania micrantha,3.1356,101.657903,2019-04-29T23:27,2019-04-29,32.1,24.8,28.2,11.0,11.0,9.0,8.2,25.6,32626.4,1
Mikania micrantha,-0.958367,122.774654,2024-11-30T07:21,2024-11-30,29.1,23.5,26.2,6.8,6.8,11.0,6.1,22.7,35725.52,1
Mikania micrantha,-0.8895,100.5206,2005-04-24,2005-04-24,21.9,16.7,18.6,13.0,13.0,14.0,4.7,24.1,36687.51,1
Mikania micrantha,6.069344952221462,114.72447229072176,,,40.36291520811045,28.754526412945296,32.82419763612972,0.0,0.0,15.481433880320647,17.624362519719714,26.436543779579573,41797.87692371111,0
Mikania micrantha,-7.651983512098011,114.59382246870915,,,22.495693000606213,13.618938034141452,19.03238949876988,30.79520736049775,30.79520736049775,13.139613861072156,32.661014630734755,48.99152194610213,29002.942623427287,0
Mikania micrantha,-0.8895,100.5206,2005-05-05,2005-05-05,20.8,16.5,18.2,5.4,5.4,15.0,8.3,24.5,29193.89,1
Mikania micrantha,7.421425,125.829864,2025-04-25T12:38,2025-04-25,32.4,23.0,26.6,7.5,7.5,8.0,13.7,31.0,26252.45,1
Mikania micrantha,-2.3569881518124607,96.29449158438506,,,29.35002533990031,20.0739547913938,23.75117482375733,0.5407241564876649,0.5407241564876649,18.28825546701566,21.38126451233489,32.071896768502334,7465.051698281182,0
Mikania micrantha,-0.2663,100.2098,2009-04-25,2009-04-25,29.0,21.8,25.1,0.0,0.0,0.0,9.6,29.9,40245.51,1
Mikania micrantha,-5.620909810350279,126.50709085007831,,,35.757182760017415,23.54099225775135,30.533362749583624,34.95530813516106,34.95530813516106,0.7548860672220661,36.879639290691095,55.31945893603664,5817.178269187362,0
Mikania micrantha,3.2913,98.3275,2015-03/2015-05,2015-03-01,27.3,16.4,21.6,5.1,5.1,4.0,6.4,27.7,40039.76,1
Mikania micrantha,17.396138,101.801284,2024-05-05T18:18:51,2024-05-05,37.3,26.4,31.3,0.8,0.8,1.0,12.5,30.2,42801.6,1
Mikania micrantha,9.627004577516823,119.10461664087326,,,39.49330954411618,30.43329063541084,32.55668345026547,0.0,0.0,12.634610634901165,31.76830109424984,47.65245164137476,30040.24244928722,0
Mikania micrantha,-6.942523,107.555736,2024-05-15T11:33,2024-05-15,30.1,21.0,25.1,0.3,0.3,3.0,7.1,20.9,38900.09,1
Mikania micrantha,4.484586,114.029559,2023-05-07T13:34,2023-05-07,29.5,24.0,26.7,27.7,27.7,14.0,17.1,42.8,29517.47,1
Mikania micrantha,-6.671028,106.758416,2023-03-18T12:05,2023-03-18,26.8,19.7,22.4,10.7,10.7,9.0,8.7,32.0,32502.34,1
Mikania micrantha,19.676636010879875,100.57068245112993,,,31.8371857270893,18.390736617172585,26.261330540917363,12.145292627480236,12.145292627480236,17.066048520097798,26.14303659230309,39.214554888454636,23674.530860355295,0
Mikania micrantha,-7.406023931439693,114.01902629051528,,,25.629655867303345,18.108905242267543,22.506122798802632,0.40091152910311895,0.40091152910311895,4.39168137097542,36.42025736368408,54.63038604552612,35535.36594932143,0
Mikania micrantha,19.39689235093416,122.82932632142555,,,33.03040837595711,25.464280344374885,27.917193596687156,10.932485509367364,10.932485509367364,13.290313256296969,14.28555306486718,21.42832959730077,33830.80164415763,0
Mikania micrantha,17.486837,101.673705,2024-11-27T07:46:45,2024-11-27,28.1,19.9,23.8,0.0,0.0,0.0,17.5,36.0,36000.0,1
Mikania micrantha,11.2616,124.4347,2025-07-04T12:37:56,2025-07-04,31.0,23.6,27.1,0.0,0.0,0.0,9.3,19.8,36607.41,1
Mikania micrantha,2.759285544877878,116.30904601141904,,,21.693097764674903,15.088915439797562,18.942335001273833,31.50945641714265,31.50945641714265,14.484621521204723,38.29494776358689,57.442421645380335,15805.020030156551,0
Mikania micrantha,1.599139,99.221307,2024-12-13T11:19:11,2024-12-13,22.1,18.8,19.7,7.2,7.2,23.0,14.2,46.1,15634.48,1
Mikania micrantha,10.903095,123.06096,2021-05-04T09:04:25,2021-05-04,30.6,25.6,28.0,2.6,2.6,15.0,26.3,52.2,40857.16,1
Mikania micrantha,-0.55,100.33,1997-04-05,1997-04-05,29.5,21.5,25.0,12.0,12.0,10.0,5.5,27.7,36258.8,1
